gene_symbol	log2fc	padj	pvalue	ensembl_id
RP11-174G6.5	0.283662929688774	0.166506601226228	0.00688327805306417	ENSG00000261324
ARPC5L	-0.174166148129685	0.166506601226228	0.00688557424349232	ENSG00000136950
ABCG2	0.443554129657878	0.166507364750163	0.00689547058240205	ENSG00000118777
USE1	-0.136727716699907	0.166546914421175	0.00691973233924389	ENSG00000053501
LINC00888	-0.26721407769144	0.166546914421175	0.00692344012598492	ENSG00000240024
OTUD5	0.135242651380155	0.166546914421175	0.00694355837671763	ENSG00000068308
GNPTAB	-0.222346263593013	0.166546914421175	0.00694929849222451	ENSG00000111670
C14ORF79	0.36635404899489	0.166546914421175	0.00695501486491716	ENSG00000140104
VPS53	0.174861961086906	0.166546914421175	0.00695631107689605	ENSG00000141252
UQCRFS1P1	-0.232386270245682	0.166718626101615	0.00697595420447955	ENSG00000226085
HAX1	-0.11307207545123	0.166718626101615	0.00698323767129817	ENSG00000143575
ARL14EP	-0.127006470532368	0.167019456435672	0.00700573346504269	ENSG00000152219
HSPE1	-0.226675934150344	0.167660849388019	0.00705371533225449	ENSG00000115541
SSH2	0.181402570779959	0.167660849388019	0.00705777529840682	ENSG00000141298
PLEKHM1P	0.226534587375347	0.167660849388019	0.00706243639521783	ENSG00000214176
PARD6G	0.36420744127299	0.167666009555463	0.00707258716769295	ENSG00000178184
WDR12	-0.140519699007564	0.167812897838629	0.00708872540784065	ENSG00000138442
POLR3A	0.12769447639941	0.168154608155853	0.00711312223610871	ENSG00000148606
ATP5EP2	-0.28136182333048	0.168264429949652	0.00712773667954271	ENSG00000180389
ANK3	0.15394435366834	0.168522905518948	0.00715722940192261	ENSG00000151150
MRPS30	-0.152528015344507	0.168522905518948	0.0071699463604054	ENSG00000112996
CIC	0.230469359266546	0.168522905518948	0.00717226957784151	ENSG00000079432
LRP12	-0.190712540555553	0.168522905518948	0.00717862249351997	ENSG00000147650
MCM2	0.183721885256061	0.168780041802005	0.0071995752175747	ENSG00000073111
MIR3687-1	0.554751474181283	0.169828343637015	0.0072543536798559	ENSG00000277437
WASH3P	0.258800032446101	0.170656903020765	0.00729985686243214	ENSG00000185596
SPR	-0.169283961286811	0.170847284895178	0.00731812234013945	ENSG00000116096
ATP6V0B	-0.170192435562528	0.17101610495109	0.00734138035634632	ENSG00000117410
MRPL22	-0.11421672614679	0.17101610495109	0.00734561739970023	ENSG00000082515
TTC31	0.175887721033078	0.171312857134794	0.00738016752743614	ENSG00000115282
COX17	-0.144078104604967	0.171312857134794	0.00740291309702671	ENSG00000138495
TPT1	-0.141320428779755	0.171312857134794	0.0074045302964206	ENSG00000133112
HOXB4	-0.337812206025722	0.171312857134794	0.00740761136371122	ENSG00000182742
ZNF415	-0.498112277178336	0.171312857134794	0.00740911106750396	ENSG00000170954
GLRX2	-0.249057684997304	0.171778965368488	0.00744920851643883	ENSG00000023572
CDR1-AS	0.670260070248321	0.171778965368488	0.00745949512499306	ENSG00000281508
STAU2	-0.118045894634371	0.171778965368488	0.00748097826165092	ENSG00000040341
SLC25A12	-0.161052385133415	0.171778965368488	0.00748825254312996	ENSG00000115840
CEBPZ	-0.12684584490697	0.171778965368488	0.00748967778678637	ENSG00000115816
GFM2	-0.149701188936963	0.171778965368488	0.00749033227745764	ENSG00000164347
NACA2	0.234643576699371	0.17252112139301	0.00753291465529048	ENSG00000253506
NLGN2	0.339237999276592	0.173052309191658	0.0075663914796049	ENSG00000169992
MIR1287	-0.352516217782973	0.173052309191658	0.00757661333566177	ENSG00000119943
RP11-504P24.2	0.262563448818833	0.174350438902151	0.00766392435740355	ENSG00000232372
PATL1	0.140951596202311	0.174350438902151	0.00766431101831699	ENSG00000166889
GEMIN8	0.186643936355155	0.174350438902151	0.00767371973019265	ENSG00000046647
PDXDC1	-0.120538323385048	0.174350438902151	0.00768368548283865	ENSG00000179889
PCDHGA7	0.272999886502455	0.174350438902151	0.00768523363048766	ENSG00000253537
MECOM	-0.32016003148975	0.174350438902151	0.00769542490562847	ENSG00000085276
RP11-421N8.1	-0.225346179304273	0.174891312964333	0.00772965930869081	ENSG00000260747
TXN2	-0.173156864887014	0.175065918593533	0.00776276976663888	ENSG00000100348
RP11-21K12.2	0.186486005581782	0.175065918593533	0.00776538678410733	ENSG00000279500
USP32P3	-0.305629210302672	0.175065918593533	0.00776880891137456	ENSG00000189423
COX4I1	-0.209946069952675	0.175065918593533	0.00777886361426328	ENSG00000131143
INTU	0.179117628799868	0.175649397349497	0.00781519624441448	ENSG00000164066
BRD3	0.207632932408169	0.175898872769439	0.00784213357863032	ENSG00000169925
TIMM8B	-0.166742264295387	0.175898872769439	0.00784713852689066	ENSG00000150779
RPL24P4	-0.135377903509188	0.176002874653402	0.00786220555060519	ENSG00000181524
COX7A1	-0.191128678721593	0.176029664194393	0.00787910898430924	ENSG00000161281
TMPRSS5	0.234523080474432	0.176029664194393	0.00789345906063085	ENSG00000166682
CTA-204B4.2	0.271255180649644	0.176029664194393	0.00790103265333006	ENSG00000259891
MRPL1	-0.156535387800789	0.176029664194393	0.00790511792519404	ENSG00000169288
TNPO2	0.152768926857783	0.176887446686191	0.00795411884796604	ENSG00000105576
OXSM	-0.176323701926811	0.177243294936455	0.00798062113583187	ENSG00000151093
ZC3H4	0.165668001623187	0.177310061639037	0.00799764618054659	ENSG00000130749
SIKE1	-0.146309581413358	0.177310061639037	0.00800463694347688	ENSG00000052723
ZFP92	-0.35192164128332	0.177608314389234	0.00802862396344483	ENSG00000189420
CRY2	0.15234582308979	0.177688731623171	0.00804278635938754	ENSG00000121671
SOX5	0.340818993581499	0.177931776716927	0.00807310388572797	ENSG00000134532
SCN7A	-0.348927473109988	0.177931776716927	0.00808078697778611	ENSG00000136546
PHB2	-0.155346431704518	0.177931776716927	0.00808785601869854	ENSG00000215021
RP11-342K2.1	0.178917956297474	0.177931776716927	0.00809934987105996	ENSG00000279133
HSD17B7	0.281641552310818	0.177931776716927	0.00811676323184849	ENSG00000132196
COA7	-0.163309045975554	0.177931776716927	0.00811758552889131	ENSG00000162377
PCDHGA4	0.287867720457027	0.177931776716927	0.00813964090920458	ENSG00000262576
TMEM14D	-0.236238476805703	0.177931776716927	0.0081502312927671	ENSG00000214881
RPL39P3	-0.185616348877921	0.177931776716927	0.00816263055606182	ENSG00000235174
ZNF436	0.22191851818664	0.177931776716927	0.00817328536500496	ENSG00000125945
SEPSECS	0.133486024919051	0.177931776716927	0.00817329830904649	ENSG00000109618
RP13-444K19.1	-0.230181661130014	0.177931776716927	0.00818028667174214	ENSG00000235916
MRPS7	-0.186073085256039	0.178113768023883	0.0082053358153704	ENSG00000125445
TNFRSF4	-0.583897985282684	0.178113768023883	0.0082135311314376	ENSG00000186827
BCCIP	-0.118917517784129	0.178113768023883	0.00822031075837459	ENSG00000107949
RP11-700J17.2	-0.508314943449667	0.178275324068565	0.00824120696581211	ENSG00000272936
DENR	-0.108034522093343	0.178275324068565	0.00824889081684632	ENSG00000139726
C1ORF112	0.193957618629464	0.17841765428495	0.00826604690152441	ENSG00000000460
LRPPRC	-0.137589243528825	0.178440403173021	0.00827767259224336	ENSG00000138095
MIR5187	-0.243665002250324	0.178865707781906	0.00830799898696688	ENSG00000158882
SP2	0.277227274956563	0.179216670635842	0.00833491832745637	ENSG00000167182
RP11-444D3.1	0.338264209281081	0.179303131932713	0.00835225740620656	ENSG00000255864
EMC4	-0.110658037555712	0.179303131932713	0.00836661891627612	ENSG00000128463
KIF22	-0.229054489091202	0.179303131932713	0.00837569708150708	ENSG00000079616
RASGEF1A	-0.524780497341485	0.179303131932713	0.00839426820824943	ENSG00000198915
CACNB1	0.140012443598226	0.179303131932713	0.0084041242228676	ENSG00000067191
PET100	-0.228519093795296	0.179303131932713	0.00841858000515804	ENSG00000229833
ANXA2P2	0.263347195978727	0.179303131932713	0.00841924232104593	ENSG00000231991
MIR4458HG	-0.263113169734238	0.179303131932713	0.00842392224791997	ENSG00000247516
MIR6883	0.44608794616189	0.179572823363665	0.00845845732490109	ENSG00000179094
HEXIM2	-0.285293625704905	0.179572823363665	0.00846214735391711	ENSG00000168517
TECRL	-0.343940561647161	0.179572823363665	0.00846971471415347	ENSG00000205678
BCL9L	0.326569972734599	0.179572823363665	0.00848380785083668	ENSG00000186174
CEP164	0.223416510405838	0.179572823363665	0.00848978689757713	ENSG00000110274
MYDGF	-0.174331302288632	0.180174948825552	0.00852892849763707	ENSG00000074842
RPA1	0.139098289243364	0.180671724532448	0.00856314826861536	ENSG00000132383
PCDHGA12	0.26259640144851	0.181278711459151	0.00860265702226319	ENSG00000253159
UXT	-0.11626394852253	0.18201953245264	0.00864859677866088	ENSG00000126756
SUB1	-0.128239660971819	0.182508101605039	0.00868262370927462	ENSG00000113387
RP11-635N19.1	-0.279041268502609	0.182552064483648	0.00870445484546154	ENSG00000267390
CCDC40	0.448513218077275	0.182552064483648	0.00871263799793672	ENSG00000141519
RP1-225E12.3	0.348386037356503	0.182552064483648	0.00871716120468155	ENSG00000272446
CBLL1	0.0903288882986704	0.182890685102123	0.00875037219915389	ENSG00000105879
C2ORF69	-0.163487377851247	0.182890685102123	0.00876617664613903	ENSG00000178074
MIR15A	0.223872726884221	0.182890685102123	0.00876890192693965	ENSG00000231607
ZNF221	0.239353407193693	0.182890685102123	0.00877893777324584	ENSG00000159905
USP49	0.198539235198457	0.182890685102123	0.00879703446219361	ENSG00000164663
RP11-651P23.5	0.36112251636443	0.182890685102123	0.00879834328472801	ENSG00000242791
ATRNL1	-0.857590352763852	0.182958550663954	0.00881989850420382	ENSG00000107518
ZNF192P1	0.293036729824114	0.182958550663954	0.0088291243082761	ENSG00000226314
TAS2R3	0.331317097150493	0.182958550663954	0.00883412635767063	ENSG00000127362
RP11-483C6.1	0.431462173284327	0.183155161728048	0.00885447076071372	ENSG00000262119
ITGA9	0.273279206912608	0.183543917550853	0.00888413890864667	ENSG00000144668
LINC01239	0.376903341870222	0.184461449741934	0.00893947899098894	ENSG00000234840
RP13-554M15.7	0.285797950590805	0.18450747332577	0.00895264059800968	ENSG00000280287
YLPM1	0.13315601965349	0.184583615628781	0.00897745915643684	ENSG00000119596
RPL15P3	-0.130488002701872	0.184583615628781	0.00897820655437105	ENSG00000212802
C19ORF18	0.253317553045775	0.18485906121656	0.00900635812232231	ENSG00000177025
ATP5G2	-0.151170621719848	0.18485906121656	0.0090234822977288	ENSG00000135390
SF3B5	-0.138600037125829	0.18485906121656	0.00902941088519998	ENSG00000169976
PARK7	-0.121591879906996	0.18485906121656	0.00903541237654255	ENSG00000116288
RAVER2	-0.171331347840838	0.18488290945967	0.00904979811226808	ENSG00000162437
PTPRS	0.303316440474802	0.18488290945967	0.0090694382980394	ENSG00000105426
ARV1	-0.157005574742049	0.185777365143315	0.00912432227642683	ENSG00000173409
COQ9	-0.149819280347935	0.18653687614625	0.00917267653305216	ENSG00000088682
CHODL	-0.416220004891459	0.186669088763883	0.0091902371445457	ENSG00000154645
DNAJA1	-0.187233843764378	0.18687389046327	0.00921139148441498	ENSG00000086061
MIR7114	0.217718749759945	0.186927195640466	0.00922509354633027	ENSG00000165802
RP11-972P1.7	0.232724697219569	0.187211582911725	0.00925932989306531	ENSG00000280328
TBC1D15	0.107918717311118	0.187211582911725	0.00928694851441496	ENSG00000121749
UQCC2	-0.210067418937009	0.187211582911725	0.00929484821005959	ENSG00000137288
ZNF136	0.165992829655955	0.187211582911725	0.00930674868993817	ENSG00000196646
HIGD1A	-0.182263709139658	0.187211582911725	0.00931269434913791	ENSG00000181061
MRPS2	-0.134955652751688	0.187211582911725	0.00931924784859234	ENSG00000122140
ATAT1	0.232362898231231	0.187211582911725	0.00932494224052855	ENSG00000137343
RP11-119H12.4	-0.382775230750862	0.187211582911725	0.00934572690666401	ENSG00000234841
AAED1	0.181097920097679	0.187211582911725	0.00935270670015387	ENSG00000158122
RP11-658F2.8	0.182457606606281	0.187211582911725	0.00937781353607117	ENSG00000258297
NDUFAF1	-0.204980639681084	0.187211582911725	0.00937823864713299	ENSG00000137806
CDK5RAP2	0.138778166900844	0.187211582911725	0.00937887699186177	ENSG00000136861
ETFDH	-0.192775921802187	0.187211582911725	0.00938331649643458	ENSG00000171503
PDCD5P1	-0.282136166181189	0.187277376956065	0.00941560208680355	ENSG00000255909
ZNF767P	0.142953310661527	0.187277376956065	0.00941569236206669	ENSG00000133624
TMEM231	0.223553637590056	0.187277376956065	0.00943091468783179	ENSG00000205084
ITLN1	2.31884830314331	0.187277376956065	0.00943956712267717	ENSG00000179914
LOC155060	0.261358752683251	0.187277376956065	0.00945563262697254	ENSG00000244560
CAMSAP1	0.106557664999196	0.187277376956065	0.0094586772914785	ENSG00000130559
RBM14-RBM4	0.209280485327226	0.187277376956065	0.00946693972076682	ENSG00000248643
DNAJC25	-0.221862695110808	0.187277376956065	0.00947537649863614	ENSG00000059769
KLHL31	-0.181840524996531	0.18760332409309	0.00950298252856163	ENSG00000124743
ARHGAP32	0.189420541967462	0.187732018208555	0.00952795566331235	ENSG00000134909
SCGB1D2	-0.813610338722281	0.187732018208555	0.00953291477013616	ENSG00000124935
ASB12	-0.180526120497408	0.187732018208555	0.00956456168924389	ENSG00000198881
NTM	0.45207617965165	0.187732018208555	0.00956515066831958	ENSG00000182667
USB1	0.289815089814617	0.187732018208555	0.00957361247368058	ENSG00000103005
EDEM2	0.209109400085608	0.187732018208555	0.00958311231962564	ENSG00000088298
LINC00852	0.287541509372048	0.187732018208555	0.00958735705289259	ENSG00000231177
EP400	0.220046758166201	0.188085249716562	0.00961653951687857	ENSG00000183495
SZT2	0.172676648243619	0.189017392217253	0.0096892870873151	ENSG00000198198
LRRC39	-0.257188648745588	0.189017392217253	0.00969035017532771	ENSG00000122477
ZNF7	0.113485901319027	0.189017392217253	0.0096977938065135	ENSG00000147789
LVRN	0.404339081497198	0.189172385993068	0.00971756693500991	ENSG00000172901
RSPO3	-0.315666231920656	0.189172385993068	0.00972816109022944	ENSG00000146374
POLD1	0.178950317176501	0.189493504266568	0.00975725298298532	ENSG00000062822
DPH2	-0.219085866724693	0.189493504266568	0.0097692422098191	ENSG00000132768
L3MBTL1	0.189105624385996	0.189493504266568	0.00979886037785147	ENSG00000185513
ZNF790-AS1	0.376824197729785	0.189493504266568	0.00981657128579251	ENSG00000267254
STRADA	0.17115535663465	0.189493504266568	0.00983232829438998	ENSG00000266173
NOCT	-0.167589058966227	0.189493504266568	0.00983500112786807	ENSG00000151014
RELL1	-0.250326019691857	0.189493504266568	0.00984330821084665	ENSG00000181826
THAP1	-0.118593670869828	0.189493504266568	0.00985476596379001	ENSG00000131931
PTPN21	0.137804459193502	0.189493504266568	0.00985662933234515	ENSG00000070778
MIR6511B1	0.202879058971226	0.189493504266568	0.00985694038426723	ENSG00000008710
MT-TP	-0.297479462722559	0.18960759931765	0.00988827573007594	ENSG00000210196
DOK7	-0.220135010224502	0.18960759931765	0.00989307630323178	ENSG00000175920
CTSK	0.287963542204265	0.18960759931765	0.00989657533022393	ENSG00000143387
ZNF324B	0.194229145921039	0.189697831846636	0.00991252370926791	ENSG00000249471
PPARGC1A	-0.254846612442093	0.190120649613742	0.0099458814863993	ENSG00000109819
FAM98A	-0.143934545542797	0.191077585520711	0.0100072626103625	ENSG00000119812
C2ORF47	-0.143367437878029	0.191661441707441	0.0100491958001709	ENSG00000162972
PPP1R3C	-0.294795650534607	0.191988239642378	0.010085258411933	ENSG00000119938
TLN2	0.220920512250313	0.191988239642378	0.0100970052703634	ENSG00000171914
ATRAID	-0.114132411160853	0.191988239642378	0.0101030582114629	ENSG00000138085
POLN	0.292588739324738	0.191988239642378	0.010113970925616	ENSG00000130997
TBC1D22A	0.161307333427961	0.191988239642378	0.010123202398348	ENSG00000054611
ACADM	-0.220187037235183	0.192139264442972	0.0101566975197479	ENSG00000117054
MED28	0.151523602424722	0.192139264442972	0.0101620797688163	ENSG00000118579
PAAF1	0.15594304978893	0.192139264442972	0.0101653156672536	ENSG00000175575
TMEM234	0.230787960339225	0.193039766522739	0.0102388355215344	ENSG00000160055
EPHB1	0.297493905472936	0.193039766522739	0.0102569819091291	ENSG00000154928
PHRF1	0.138652912132136	0.193039766522739	0.0102583811708804	ENSG00000070047
GPC3	0.513744851175783	0.193039766522739	0.0102587043409501	ENSG00000147257
NUDT16L1	-0.214282820183734	0.193865720077689	0.0103140835730651	ENSG00000168101
HSPA9	-0.147428562717425	0.194093331143811	0.0103406077440973	ENSG00000113013
HINT1	-0.133249902243041	0.194093331143811	0.0103568997413279	ENSG00000169567
LOC100507437	-0.392098385100489	0.194093331143811	0.0103716355878742	ENSG00000251602
IGHMBP2	0.168675850178397	0.194093331143811	0.0103759560473931	ENSG00000132740
TXNDC17	-0.14630614237524	0.194093331143811	0.010383688490009	ENSG00000129235
WLS	0.176641253886233	0.194222148934755	0.0104020867727364	ENSG00000116729
ABAT	0.313156171058526	0.194739777933542	0.0104413471787342	ENSG00000183044
PYCRL	0.224984079395287	0.195238193189897	0.0104851410877267	ENSG00000104524
SCP2	-0.128202419209151	0.195238193189897	0.0104933215813201	ENSG00000116171
THRB-AS1	0.366725390949793	0.195238193189897	0.0105027714566281	ENSG00000228791
USP20	0.164215964910049	0.195691544182718	0.0105387531051656	ENSG00000136878
MIR6501	0.0943011435422588	0.195692758775928	0.0105737195670794	ENSG00000159140
MBD6	0.249018796951722	0.195692758775928	0.0105787229136209	ENSG00000166987
YPEL1	0.225416759463986	0.195692758775928	0.0105842293374616	ENSG00000100027
PARP11	0.204804723568765	0.195692758775928	0.010588117009635	ENSG00000111224
USMG5P1	-0.276220772880952	0.195692758775928	0.0105967878145149	ENSG00000231549
WDR35	0.17107740523275	0.196272318569466	0.0106397992470562	ENSG00000118965
NDUFS2	-0.236104778903811	0.196387758988301	0.0106576922349241	ENSG00000158864
CTD-2292M16.8	0.33755035524891	0.19661714881961	0.0106872387605947	ENSG00000258768
HRC	-0.130038918510816	0.19661714881961	0.0107078461360137	ENSG00000130528
ZSWIM7	-0.180821483739853	0.19661714881961	0.010708863994697	ENSG00000214941
SEPT5-GP1BB	0.395400546621113	0.19661714881961	0.010732493569186	ENSG00000184702
FAM229A	0.220653129236709	0.19661714881961	0.0107372073625426	ENSG00000225828
WEE2-AS1	0.277926625800085	0.19661714881961	0.0107729043093841	ENSG00000228775
KIAA1328	0.149829986391197	0.19661714881961	0.0107773466703533	ENSG00000150477
FITM1	-0.162195479572374	0.19661714881961	0.0107874297904845	ENSG00000139914
LIPJ	0.771513588223551	0.19661714881961	0.0107877762611176	ENSG00000204022
MRPL2	-0.142947714260516	0.19661714881961	0.0107895924186579	ENSG00000112651
ZNF480	-0.16359042277813	0.19661714881961	0.0107982757838603	ENSG00000198464
HOXC-AS1	0.313164022417791	0.19667720462421	0.0108202454164939	ENSG00000250451
ZFHX3	0.213322854922498	0.19667720462421	0.0108359070360256	ENSG00000140836
RFC5	0.14956754295701	0.19667720462421	0.0108365306179581	ENSG00000111445
ALS2CL	0.184035794227391	0.196974907361176	0.0108646032794156	ENSG00000178038
DLG2	0.204549992187635	0.197129157691475	0.0108847902700666	ENSG00000150672
NAGK	0.155236515143115	0.197408165952986	0.0109118916306734	ENSG00000124357
KIN	0.121371355251875	0.197906166860962	0.0109612649377799	ENSG00000151657
GSTZ1	-0.168839776590402	0.197906166860962	0.0109628690097162	ENSG00000100577
CISD3	-0.167549969310059	0.198599311647569	0.0110130313230716	ENSG00000277972
RNF168	-0.143016616253727	0.199166380677574	0.011056276953308	ENSG00000163961
ISCA1P1	-0.221805316059761	0.199270049251813	0.0110738376798508	ENSG00000217416
RP3-425C14.4	0.160357488595052	0.199420992215146	0.0110940406238534	ENSG00000279453
FUNDC1	-0.158423477943244	0.19967407308441	0.0111386098696714	ENSG00000069509
EIF3H	-0.0864245409462109	0.19967407308441	0.0111554106626386	ENSG00000147677
ZNF658B	-0.258975126367957	0.19967407308441	0.0111571306494531	ENSG00000198416
RP11-855A2.1	0.306543161852531	0.19967407308441	0.0111701716295373	ENSG00000279573
KHSRPP1	0.298412154896327	0.19967407308441	0.0111961152142761	ENSG00000229835
ENPP4	-0.174877018851417	0.19967407308441	0.0112093001372562	ENSG00000001561
OSTCP8	0.347780203005449	0.19967407308441	0.0112325689212669	ENSG00000226801
C12ORF73	-0.150863927370874	0.19967407308441	0.0112362482355696	ENSG00000204954
YBX1P1	-0.114529621410079	0.19967407308441	0.0112409228611992	ENSG00000224861
KAZN	0.302668559951394	0.19967407308441	0.0112413187936189	ENSG00000189337
NFATC1	0.257697145626624	0.19967407308441	0.0112845861147972	ENSG00000131196
TRIM38	0.300876154174405	0.19967407308441	0.0112878531861764	ENSG00000112343
CTXN3	-0.904706497171294	0.19967407308441	0.0112989385244812	ENSG00000205279
MIR3198-2	0.159871629775551	0.19967407308441	0.0112993471066232	ENSG00000094916
BOLA3	-0.234403888752078	0.19967407308441	0.01130056058762	ENSG00000163170
DAP	0.302390848880607	0.19967407308441	0.0113029557834751	ENSG00000112977
FIBIN	0.402888156527699	0.19967407308441	0.0113092253017771	ENSG00000176971
RP5-890E16.2	0.264843837548794	0.199969641977607	0.0113404570261617	ENSG00000263412
LACTB	-0.201204642297598	0.199969641977607	0.0113496603480388	ENSG00000103642
DDIT3	-0.215861747016723	0.199977962197003	0.0113750202520284	ENSG00000175197
IMMP2L	0.117240023225472	0.199977962197003	0.0113773604634932	ENSG00000184903
LEPROTL1	-0.157954748932602	0.199977962197003	0.0114083262976227	ENSG00000104660
USP54	0.250358973523744	0.199977962197003	0.0114104463469287	ENSG00000166348
RIT1	-0.122973998552938	0.199977962197003	0.0114106888883988	ENSG00000143622
RAB40C	0.19406121725479	0.199977962197003	0.0114268672616318	ENSG00000197562
LARS	-0.118418607540945	0.199977962197003	0.0114414247569635	ENSG00000133706
KAT2A	0.148517353261995	0.199977962197003	0.0114759255990873	ENSG00000108773
CWF19L1	0.107783486245451	0.199977962197003	0.0114817989375057	ENSG00000095485
CCNT2-AS1	-0.284668493214782	0.199977962197003	0.0114856450827924	ENSG00000224043
ZNF594	0.149149983561433	0.199977962197003	0.0114951659346259	ENSG00000180626
PCDH12	-0.30412662830382	0.199977962197003	0.011503061580464	ENSG00000113555
RP11-267M23.1	-0.237441404263722	0.199977962197003	0.011519051065435	ENSG00000280123
NCOA1	0.110269494730998	0.199977962197003	0.0115211601900884	ENSG00000084676
ANKRD27	0.19323695256252	0.199977962197003	0.01152784864137	ENSG00000105186
LARP4B	0.0986470586227082	0.200305848234441	0.0115586169903635	ENSG00000107929
PCDHGC3	0.23597663084778	0.200396089898708	0.0115756968808129	ENSG00000240184
SPPL2B	0.160785549822067	0.200627287624449	0.0116009380130021	ENSG00000005206
AMZ2	-0.099849000916379	0.200790420459596	0.0116241209214001	ENSG00000196704
ZMYND8	0.180712242414963	0.200790420459596	0.0116421432667504	ENSG00000101040
NDUFAF5	-0.134221914334634	0.200790420459596	0.0116460585123494	ENSG00000101247
CCDC3	0.525915574417448	0.201187778758391	0.011701579624044	ENSG00000151468
MAP4	0.161698656005196	0.201187778758391	0.0117060101280832	ENSG00000047849
RP11-609N14.4	0.347457521309625	0.201187778758391	0.0117172815409851	ENSG00000279662
OR7M1P	0.66416284015069	0.201187778758391	0.0117190647842165	ENSG00000273336
GADD45GIP1	-0.110281046199942	0.201187778758391	0.0117383293254833	ENSG00000179271
SETDB1	0.116506754583329	0.201187778758391	0.0117406860730801	ENSG00000143379
NPIPB3	0.374633448786934	0.201187778758391	0.0117525416112195	ENSG00000185864
HINT2	-0.156643899802267	0.201513658380096	0.0117835168446682	ENSG00000137133
C19ORF43	-0.0869762810264881	0.201562090952178	0.0117982905302892	ENSG00000123144
ARHGEF3	-0.214741453178257	0.20177909015356	0.0118307020115206	ENSG00000163947
TOMM20P4	-0.1622794279647	0.20177909015356	0.0118349013124015	ENSG00000230311
CSPP1	0.140217044029297	0.201801813689276	0.011858521380491	ENSG00000104218
MIR1909	0.188538505441474	0.201801813689276	0.0118750880589172	ENSG00000079313
NAXE	-0.169910735454297	0.201801813689276	0.0118759217636348	ENSG00000163382
MOCS2	-0.122232439151855	0.201801813689276	0.0118945447812749	ENSG00000164172
NEURL2	-0.20618250368303	0.201801813689276	0.0118960130707287	ENSG00000124257
MED11	-0.131681838895846	0.202580280671896	0.0119539048254759	ENSG00000161920
SF3B6	-0.128656563889835	0.202868821070728	0.0119934264047904	ENSG00000115128
MFSD3	-0.2122636037263	0.202868821070728	0.011994969099389	ENSG00000167700
LOC107986404	-0.14879494572158	0.203021845381407	0.0120274738879525	ENSG00000124275
U3	0.442480938335529	0.203021845381407	0.0120280730719478	ENSG00000221332
RBX1	-0.12119252517675	0.203099134588271	0.0120446847397867	ENSG00000100387
HMBOX1	0.14451697993708	0.203322782617522	0.0120765532745117	ENSG00000147421
C3ORF52	0.74061885931706	0.203322782617522	0.0120837295706546	ENSG00000114529
PLAT	0.304210771264329	0.203322782617522	0.0121058025162269	ENSG00000104368
URM1	-0.124238801195556	0.203322782617522	0.0121061316743059	ENSG00000167118
AC005618.6	0.248045259760737	0.203323833510451	0.0121182402104102	ENSG00000272070
BTC	0.589136065152743	0.203369294406144	0.0121435785802749	ENSG00000174808
UQCC3	-0.169273749736089	0.203369294406144	0.0121450470265651	ENSG00000204922
RP11-676M6.1	-0.138919856757952	0.203899664041009	0.0121943065797895	ENSG00000254612
MAP3K12	0.254197836663946	0.203899664041009	0.0122145162979231	ENSG00000139625
CALML4	0.249892921628893	0.203899664041009	0.0122153186335222	ENSG00000129007
SMC5	0.12617521422342	0.203899664041009	0.0122250405835358	ENSG00000198887
MDM2	0.176203179254797	0.204122312182052	0.0122504829812441	ENSG00000135679
FAM162A	-0.193418823289284	0.204253736023028	0.0122704714928225	ENSG00000114023
MIR2861	0.168752763203659	0.204385366891721	0.0122904880262514	ENSG00000136807
CRIPT	-0.125573701142518	0.204492538659687	0.012309047886619	ENSG00000119878
RP11-508N22.12	0.278285185293496	0.204658912072554	0.0123311874860944	ENSG00000272983
PTPN3	-0.184144017978434	0.20487015279769	0.0123648149497112	ENSG00000070159
ZNF101P2	0.235771158742474	0.20487015279769	0.0123732311976738	ENSG00000234473
BTBD11	0.690340714227198	0.20487015279769	0.0123803279728446	ENSG00000151136
FBLN7	0.377255600538223	0.205269533000739	0.0124166238043578	ENSG00000144152
C7	0.8760476762271	0.205438734620426	0.0124390299651683	ENSG00000112936
AIMP2	-0.153545303730448	0.206538878919497	0.0125178786145296	ENSG00000106305
TERF2	0.128009530689599	0.207226389941289	0.0125718243557011	ENSG00000132604
RBM34	0.307760131426557	0.207878569674072	0.0126237060202573	ENSG00000188739
NRCAM	0.80262272720239	0.208912272214598	0.0126988560514353	ENSG00000091129
NFIX	0.219246040904224	0.209521941712992	0.0127521962672225	ENSG00000008441
ACTR10	-0.110216924369698	0.209521941712992	0.0127816241421813	ENSG00000131966
SMPD2	0.300654250057151	0.209521941712992	0.0127826763934138	ENSG00000135587
FBXO3	-0.187290149492996	0.209521941712992	0.0128150690465101	ENSG00000110429
RP11-452L6.5	0.188221722938565	0.209521941712992	0.0128271791369508	ENSG00000260267
COMMD7	-0.108698904311051	0.209521941712992	0.0128515322371274	ENSG00000149600
RGS3	-0.372764613847377	0.209521941712992	0.0128584742501526	ENSG00000138835
MAMDC2-AS1	0.285427480606494	0.209521941712992	0.0128587154371794	ENSG00000204706
BRF1	0.137435995509189	0.209521941712992	0.0128629494824029	ENSG00000185024
RP11-51J9.6	-0.341378182533224	0.209521941712992	0.0128708148155007	ENSG00000272375
PKD1P6	0.220225830840571	0.209521941712992	0.0128724600720643	ENSG00000250251
MAML1	0.137599982801757	0.209627058599847	0.0128913375689698	ENSG00000161021
